33083.3	168341.8571	794157.6633	3315409.105	13093376.49
39832.2	181607.0794	738557.6533	3189858.731	13145021.64
26206.05	187166.0794	707924.2261	3338904.479	12939599.66
19226.7	159020.4921	810973.5276	3203042.871	13509512.29
30681.7	163387.0159	758230.3116	3268020.124	13818878.94
25619.6	147258.8095	720664.5628	3047602.741	12757781.66
18499	156813.5714	770428.1005	3356432.086	13223080.7
21852.45	170223.381	768069.7035	3439417.358	13009644.81
23333.15	152611.0317	708027.7839	3207854.331	12372969.82
36422.4	170256.4921	963392.8392	3084182.399	12819890.95
24869.25	206432.3175	942286.7286	3374678.763	13134432.63
24702.15	199783.8254	734502.2462	3124301.073	13081213.7
28263.8	179481.9524	799248.3015	3367499.787	13652593.7
28314.05	160875.6667	920325.608	3438054.797	12651482.81
16440.2	200593.873	923899.5879	3485091.005	13250702.5
25259.9	200144.873	791344.5377	3215274.948	13316614.7
32254.05	147092.9048	767152.6734	3446248.623	13261179.66
17326.9	151279.5397	830770.6784	3424698.051	13286163.99
24461.75	158603.0159	832353.8995	3220333.324	13700518.93
